ts,src,dst,dport,proto,app,sni,host,uri,ja3,family,verdict
2799.5,192.0.2.26,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
2824.0,192.0.2.17,198.51.100.12,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
2832.0,192.0.2.16,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
2838.7,192.0.2.22,198.51.100.11,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
2839.0,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2898.3,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2912.9,192.0.2.30,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
2922.2,192.0.2.26,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
2938.5,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
2991.3,192.0.2.23,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
3013.4,192.0.2.22,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
3035.9,192.0.2.28,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3039.0,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3042.2,192.0.2.17,198.51.100.11,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
3047.8,192.0.2.16,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
3118.4,192.0.2.26,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
3120.5,192.0.2.28,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
3142.0,192.0.2.23,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
3168.8,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3220.9,192.0.2.21,198.51.100.12,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
3235.6,192.0.2.16,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3254.3,192.0.2.22,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3260.8,192.0.2.30,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
3284.3,192.0.2.26,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
3320.2,192.0.2.21,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3357.3,192.0.2.17,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3423.0,192.0.2.23,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
3438.4,192.0.2.22,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
3443.9,192.0.2.26,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3468.8,192.0.2.21,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3481.0,192.0.2.26,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
3497.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3525.2,192.0.2.17,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
3530.3,192.0.2.30,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3545.7,192.0.2.28,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
3558.4,192.0.2.22,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
3578.1,192.0.2.17,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
3578.4,192.0.2.16,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3648.2,192.0.2.28,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3658.9,192.0.2.28,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
3661.1,192.0.2.23,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
3667.9,192.0.2.21,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3670.8,192.0.2.26,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3699.9,192.0.2.16,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3733.3,192.0.2.30,198.51.100.10,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
3807.1,192.0.2.21,198.51.100.13,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3838.1,192.0.2.26,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3858.9,192.0.2.16,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3862.3,192.0.2.21,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3863.0,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3889.8,192.0.2.23,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3908.0,192.0.2.28,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3919.7,192.0.2.17,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
3922.3,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3922.3,192.0.2.26,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
3947.7,192.0.2.22,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
3961.4,192.0.2.30,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
4062.2,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4063.0,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4063.4,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4063.9,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4064.4,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4065.8,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4066.4,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4067.0,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4068.0,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4069.4,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4069.9,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4071.1,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4071.8,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4072.4,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4074.2,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4076.0,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4077.4,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4078.1,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4079.9,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4081.5,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4081.9,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4082.4,192.0.2.26,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
4082.8,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4083.7,192.0.2.17,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
4084.1,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4085.3,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4087.2,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4089.2,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4089.6,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4091.2,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4092.3,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4093.0,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4094.7,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4095.2,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4097.0,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4097.8,192.0.2.23,198.51.100.13,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
4098.2,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4098.6,192.0.2.23,198.51.100.53,53,udp,dns,-,p9q2wk5m8zx1j3f7dx4nb6c2h5t.invalid,/,-,dga_decoy,suspicious
4099.6,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4100.2,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4101.0,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4102.0,192.0.2.23,198.51.100.53,53,udp,dns,-,w2r6y3u8o1e5q0s4a7d9g2h5j.invalid,/,-,dga_decoy,suspicious
4103.2,192.0.2.23,198.51.100.53,53,udp,dns,-,bv7xk2qmzp41tn9w3jfx8c2d.invalid,/,-,dga_decoy,suspicious
4104.9,192.0.2.23,198.51.100.53,53,udp,dns,-,k4pr82tmxq50z1n6hc4vs3d7.invalid,/,-,dga_decoy,suspicious
4124.6,192.0.2.21,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
4192.8,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4211.3,192.0.2.28,198.51.100.10,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4229.9,192.0.2.23,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
4241.3,192.0.2.16,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
4245.5,192.0.2.30,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
4311.2,192.0.2.22,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
4317.7,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4344.2,192.0.2.21,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4363.0,192.0.2.17,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
4366.1,192.0.2.26,198.51.100.12,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
4400.5,192.0.2.21,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
4400.6,192.0.2.28,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
4467.9,192.0.2.26,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4520.5,192.0.2.16,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
4521.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4534.5,192.0.2.30,198.51.100.11,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
4547.5,192.0.2.17,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
4548.6,192.0.2.23,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
4590.6,192.0.2.21,198.51.100.10,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
4648.8,192.0.2.26,198.51.100.13,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
4672.2,192.0.2.28,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4677.5,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
4684.3,192.0.2.28,198.51.100.11,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
4747.8,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4766.1,192.0.2.22,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
4789.7,192.0.2.21,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
4811.9,192.0.2.30,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
4813.0,192.0.2.16,198.51.100.11,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
4832.1,192.0.2.22,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
4887.0,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4902.1,192.0.2.17,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
4924.2,192.0.2.26,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
4946.3,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4948.5,192.0.2.21,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
4966.4,192.0.2.30,198.51.100.11,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4978.2,192.0.2.21,198.51.100.11,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4983.9,192.0.2.16,198.51.100.11,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
4984.5,192.0.2.28,198.51.100.10,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
5023.1,192.0.2.22,198.51.100.10,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
5087.0,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5119.8,192.0.2.26,198.51.100.12,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
5121.4,192.0.2.23,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
5140.4,192.0.2.17,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
5203.3,192.0.2.30,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
5216.8,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5236.2,192.0.2.22,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
5270.7,192.0.2.16,198.51.100.11,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
5286.4,192.0.2.21,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5304.0,192.0.2.28,198.51.100.12,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
5319.5,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
5327.1,192.0.2.26,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
5352.6,192.0.2.23,198.51.100.13,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
5368.2,192.0.2.21,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5397.0,192.0.2.30,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
5483.4,192.0.2.22,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
5491.9,192.0.2.26,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5500.0,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
5536.0,192.0.2.30,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
5545.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5567.3,192.0.2.16,198.51.100.11,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
5594.4,192.0.2.21,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
5620.8,192.0.2.26,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
5668.9,192.0.2.28,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
5678.8,192.0.2.17,198.51.100.13,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
5696.2,192.0.2.28,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5731.2,192.0.2.22,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
5753.0,192.0.2.30,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
5771.9,192.0.2.23,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
5820.8,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
5833.4,192.0.2.28,198.51.100.13,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
5911.0,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5925.1,192.0.2.16,198.51.100.11,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5933.3,192.0.2.26,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
5957.6,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
5970.3,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5979.4,192.0.2.23,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
5996.0,192.0.2.26,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
6023.2,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
6031.3,192.0.2.28,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
6040.3,192.0.2.22,198.51.100.10,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
6045.5,192.0.2.16,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
6053.7,192.0.2.30,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
6111.0,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6178.3,192.0.2.23,198.51.100.13,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
6196.8,192.0.2.26,198.51.100.11,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
6240.8,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6253.3,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
6257.3,192.0.2.22,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
6262.1,192.0.2.16,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
6289.7,192.0.2.28,198.51.100.11,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
6289.9,192.0.2.17,198.51.100.13,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
6299.9,192.0.2.17,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
6313.4,192.0.2.30,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
6392.2,192.0.2.21,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6438.2,192.0.2.26,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
6513.0,192.0.2.22,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
6515.9,192.0.2.26,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
6516.1,192.0.2.30,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
6521.1,192.0.2.21,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
6532.9,192.0.2.28,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
6542.4,192.0.2.17,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
6569.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6585.2,192.0.2.26,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
6609.3,192.0.2.23,198.51.100.13,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
6629.1,192.0.2.16,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
6665.9,192.0.2.30,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
6720.2,192.0.2.28,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6776.4,192.0.2.16,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
6799.3,192.0.2.22,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
6839.9,192.0.2.28,198.51.100.13,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
6843.7,192.0.2.26,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
6847.2,192.0.2.17,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
6875.2,192.0.2.23,198.51.100.11,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
6935.0,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
6947.6,192.0.2.21,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
6955.7,192.0.2.26,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
6980.2,192.0.2.30,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
6985.5,192.0.2.16,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
6994.3,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
7023.1,192.0.2.17,198.51.100.12,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
7095.0,192.0.2.23,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
7135.0,192.0.2.22,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
7172.6,192.0.2.21,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
7174.0,192.0.2.16,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
7200.6,192.0.2.26,198.51.100.10,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
7225.9,192.0.2.22,198.51.100.11,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
7264.8,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
7283.4,192.0.2.28,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
7291.4,192.0.2.17,198.51.100.12,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
