ts,src,dst,dport,proto,app,sni,host,uri,ja3,family,verdict
2788.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2800.9,192.0.2.13,198.51.100.11,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
2874.2,192.0.2.11,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2901.5,192.0.2.14,198.51.100.13,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
2918.5,192.0.2.12,198.51.100.10,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
2956.5,192.0.2.19,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2977.3,192.0.2.11,198.51.100.12,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2988.1,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3011.9,192.0.2.18,198.51.100.12,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
3044.3,192.0.2.27,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3050.2,192.0.2.19,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
3084.1,192.0.2.13,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
3193.6,192.0.2.22,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3198.1,192.0.2.14,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
3198.8,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3248.3,192.0.2.11,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
3259.2,192.0.2.18,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3265.7,192.0.2.13,198.51.100.10,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
3275.1,192.0.2.12,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
3291.9,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3341.2,192.0.2.14,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
3342.5,192.0.2.19,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
3367.5,192.0.2.27,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
3381.7,192.0.2.11,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
3476.8,192.0.2.27,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
3510.1,192.0.2.18,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3518.6,192.0.2.12,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
3528.9,192.0.2.27,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3611.5,192.0.2.27,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
3625.9,192.0.2.22,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
3630.3,192.0.2.13,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
3630.9,192.0.2.19,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
3641.0,192.0.2.14,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
3657.5,192.0.2.12,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3690.6,192.0.2.27,198.51.100.11,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
3703.1,192.0.2.18,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
3783.5,192.0.2.11,198.51.100.11,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
3791.4,192.0.2.13,198.51.100.11,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3797.2,192.0.2.19,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3804.4,192.0.2.12,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
3812.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3830.4,192.0.2.22,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
3882.5,192.0.2.14,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3898.2,192.0.2.11,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3942.0,192.0.2.22,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3981.1,192.0.2.27,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
4009.0,192.0.2.19,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
4012.1,192.0.2.18,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4028.1,192.0.2.11,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
4052.9,192.0.2.12,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
4086.1,192.0.2.13,198.51.100.10,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
4089.1,192.0.2.18,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
4094.7,192.0.2.27,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
4149.6,192.0.2.19,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
4155.5,192.0.2.13,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
4196.6,192.0.2.22,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
4222.8,192.0.2.13,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4286.4,192.0.2.11,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
4315.9,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4321.9,192.0.2.27,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
4334.8,192.0.2.12,198.51.100.10,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
4399.1,192.0.2.18,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
4404.0,192.0.2.13,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
4410.8,192.0.2.14,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
4420.0,192.0.2.12,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
4450.6,192.0.2.22,198.51.100.10,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
4457.0,192.0.2.19,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
4543.2,192.0.2.11,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
4552.9,192.0.2.27,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4561.6,192.0.2.14,198.51.100.10,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
4578.2,192.0.2.13,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
4599.5,192.0.2.27,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
4621.8,192.0.2.22,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
4658.6,192.0.2.11,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
4681.5,192.0.2.12,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4722.9,192.0.2.19,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
4800.2,192.0.2.14,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
4811.6,192.0.2.18,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
4815.4,192.0.2.12,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
4815.8,192.0.2.11,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
4819.7,192.0.2.13,198.51.100.13,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
4821.2,192.0.2.19,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4836.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4904.6,192.0.2.27,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
4922.2,192.0.2.11,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4984.6,192.0.2.22,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
5015.0,192.0.2.13,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
5019.7,192.0.2.12,198.51.100.10,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
5036.1,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5043.9,192.0.2.18,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
5076.9,192.0.2.14,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
5096.5,192.0.2.12,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
5115.5,192.0.2.19,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
5133.3,192.0.2.11,198.51.100.13,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
5152.6,192.0.2.13,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
5202.4,192.0.2.22,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
5222.0,192.0.2.14,198.51.100.11,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
5222.8,192.0.2.19,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
5246.8,192.0.2.13,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5250.4,192.0.2.22,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
5273.0,192.0.2.27,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5339.9,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5357.9,192.0.2.11,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
5377.8,192.0.2.18,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
5448.8,192.0.2.12,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
5460.1,192.0.2.27,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
5461.0,192.0.2.19,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
5489.0,192.0.2.13,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
5515.8,192.0.2.22,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
5543.3,192.0.2.14,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
5576.9,192.0.2.27,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5580.3,192.0.2.27,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5599.6,192.0.2.14,198.51.100.11,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
5610.6,192.0.2.12,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
5652.4,192.0.2.18,198.51.100.10,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
5703.3,192.0.2.14,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
5705.5,192.0.2.12,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5719.7,192.0.2.11,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
5743.9,192.0.2.27,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
5772.4,192.0.2.22,198.51.100.12,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
5817.2,192.0.2.13,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
5826.3,192.0.2.19,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
5845.2,192.0.2.19,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5847.0,192.0.2.18,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
5853.8,192.0.2.14,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
5860.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5946.2,192.0.2.11,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5982.6,192.0.2.11,198.51.100.11,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
5991.8,192.0.2.12,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
6013.8,192.0.2.13,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
6024.5,192.0.2.19,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
6058.0,192.0.2.27,198.51.100.10,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
6060.1,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
6064.7,192.0.2.18,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
6119.5,192.0.2.11,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
6163.9,192.0.2.22,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
6231.2,192.0.2.14,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
6258.6,192.0.2.19,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
6270.8,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
6321.7,192.0.2.12,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
6351.4,192.0.2.18,198.51.100.12,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
6362.6,192.0.2.27,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
6363.9,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6408.7,192.0.2.13,198.51.100.12,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
6420.0,192.0.2.11,198.51.100.13,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
6490.0,192.0.2.27,198.51.100.11,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
6491.7,192.0.2.22,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
6556.2,192.0.2.12,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
6561.0,192.0.2.13,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
6561.4,192.0.2.22,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
6564.0,192.0.2.19,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
6582.1,192.0.2.18,198.51.100.10,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
6600.9,192.0.2.27,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
6641.9,192.0.2.14,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
6669.1,192.0.2.22,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
6729.5,192.0.2.12,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6756.0,192.0.2.11,198.51.100.10,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
6757.2,192.0.2.18,198.51.100.13,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
6789.2,192.0.2.13,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
6832.5,192.0.2.12,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
6834.9,192.0.2.27,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
6857.7,192.0.2.22,198.51.100.12,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
6869.2,192.0.2.19,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
6884.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6909.8,192.0.2.13,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
6930.1,192.0.2.19,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
6970.2,192.0.2.11,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
6996.4,192.0.2.14,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
7018.7,192.0.2.27,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
7064.3,192.0.2.11,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
7084.1,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
7097.7,192.0.2.18,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
7135.3,192.0.2.12,198.51.100.10,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
7150.5,192.0.2.22,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
7189.2,192.0.2.11,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
7190.5,192.0.2.13,198.51.100.13,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
7199.2,192.0.2.11,198.51.100.13,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
7202.4,192.0.2.19,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
7250.9,192.0.2.12,198.51.100.12,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
7278.6,192.0.2.14,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
7294.8,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
7336.4,192.0.2.18,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
7355.6,192.0.2.19,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
7387.9,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
7402.0,192.0.2.27,198.51.100.11,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
7415.1,192.0.2.22,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
7433.6,192.0.2.13,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
7477.1,192.0.2.14,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
7500.6,192.0.2.12,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
7505.6,192.0.2.11,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
7519.7,192.0.2.14,198.51.100.11,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
7581.9,192.0.2.18,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
7585.0,192.0.2.22,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
7612.1,192.0.2.12,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
7624.9,192.0.2.27,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
7643.4,192.0.2.27,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
7659.3,192.0.2.11,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
7693.7,192.0.2.19,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
7736.8,192.0.2.22,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
7753.5,192.0.2.12,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
7787.7,192.0.2.18,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
7795.8,192.0.2.13,198.51.100.11,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
7813.3,192.0.2.12,198.51.100.11,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
7824.6,192.0.2.19,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
7869.4,192.0.2.27,198.51.100.13,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
7893.2,192.0.2.19,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
7906.3,192.0.2.14,198.51.100.13,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
7908.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
7970.6,192.0.2.14,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
7994.2,192.0.2.11,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
8003.4,192.0.2.11,198.51.100.11,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
8022.6,192.0.2.27,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
8033.3,192.0.2.12,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
8062.4,192.0.2.13,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
8108.1,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
8168.5,192.0.2.18,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
8183.0,192.0.2.11,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
8208.4,192.0.2.27,198.51.100.10,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
8209.1,192.0.2.19,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
8230.6,192.0.2.22,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
8302.4,192.0.2.22,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
8307.0,192.0.2.12,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
8318.8,192.0.2.13,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
8355.1,192.0.2.14,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
8385.8,192.0.2.18,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
8392.5,192.0.2.13,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
8411.9,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
8426.2,192.0.2.27,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
8462.7,192.0.2.19,198.51.100.11,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
8498.3,192.0.2.11,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
8512.7,192.0.2.12,198.51.100.13,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
8551.2,192.0.2.11,198.51.100.13,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
8573.0,192.0.2.14,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
8594.8,192.0.2.18,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
8648.9,192.0.2.27,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
8649.9,192.0.2.22,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
8684.0,192.0.2.12,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
8728.4,192.0.2.13,198.51.100.12,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
8777.5,192.0.2.12,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
8781.7,192.0.2.18,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
8790.9,192.0.2.27,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
8810.0,192.0.2.19,198.51.100.12,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
8837.3,192.0.2.13,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
8847.6,192.0.2.14,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
8917.2,192.0.2.19,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
8921.4,192.0.2.13,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
8925.8,192.0.2.11,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
